brand_name,product_name,product_id,beauty_point_earned,price_range,price_by_combinations,url,active_date,default_category,categories,rating_types_str,average_rating,total_reviews,average_rating_by_types,total_recommended_count,total_repurchase_maybe_count,total_repurchase_no_count,total_repurchase_yes_count,total_in_wishlist,price_numeric
Secretkey,Aloe Soothing Moist Toner,22252,20,Rp 139.000,,https://www.sociolla.com/toner/9782-aloe-soothing-moist-toner,2023-09-13T14:41:42.860Z,Toner,Skincare; Treatment; Toner,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.45918536062204,335,"""star_effectiveness"": 4.308383233532934; ""star_packaging"": 4.37910447761194; ""star_texture"": 4.561194029850746; ""star_value_for_money"": 4.588059701492537",300,76,49,210,672,139000
Secretkey,Snow White Milky Pack,22241,40,Rp 249.000,,https://www.sociolla.com/face-cream-lotion/9771-snow-white-milky-pack,2023-07-06T11:13:16.445Z,Face Cream,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.373878101980977,237,"""star_effectiveness"": 4.436440677966102; ""star_packaging"": 4.5021097046413505; ""star_texture"": 4.3544303797468356; ""star_value_for_money"": 4.2025316455696204",208,65,36,136,312,249000
Secretkey,Starting Treatment Essence,20404,70,Rp 370.000,,https://www.sociolla.com/essence/45869-starting-treatment-essence,2023-09-13T14:17:23.432Z,Essence,Skincare; Treatment; Essence,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.484324758842444,622,"""star_effectiveness"": 4.445337620578778; ""star_packaging"": 4.59967845659164; ""star_texture"": 4.643086816720257; ""star_value_for_money"": 4.2491961414791",589,172,45,405,1200,370000
Secretkey,Snow White Spot Gel,22244,50,Rp 265.000,,https://www.sociolla.com/face-cream-lotion/9774-snow-white-spot-gel,2023-07-06T11:14:05.851Z,Face Cream,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.322916666666667,216,"""star_effectiveness"": 4.25; ""star_packaging"": 4.402777777777778; ""star_texture"": 4.5; ""star_value_for_money"": 4.138888888888889",186,51,39,126,332,265000
Secretkey,Witchhazel Pore Clear Toner,22253,20,Rp 139.000,,https://www.sociolla.com/toner/9783-witchhazel-pore-clear-toner,2023-09-13T14:42:47.502Z,Toner,Skincare; Treatment; Toner,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.382911392405063,474,"""star_effectiveness"": 4.132911392405063; ""star_packaging"": 4.390295358649789; ""star_texture"": 4.533755274261603; ""star_value_for_money"": 4.474683544303797",394,156,80,238,966,139000
Secretkey,Starting Treatment Essence Rose Edition - BATIK,74282,70,Rp 370.000,,https://www.sociolla.com/essence/27462-starting-treatment-essence-rose-edition-batik,2023-09-15T07:04:18.502Z,Essence,Skincare; Treatment; Essence,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.658333333333333,30,"""star_effectiveness"": 4.666666666666667; ""star_packaging"": 4.7; ""star_texture"": 4.833333333333333; ""star_value_for_money"": 4.433333333333334",29,4,2,24,577,370000
Secretkey,Starting Treatment Kit,70979,50,Rp 299.000,,https://www.sociolla.com/default-category/24159-starting-treatment-kit,2023-03-16T10:09:48.857Z,Skin Care Set,Skincare; Skin Care Set; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.490508545811151,86,"""star_effectiveness"": 4.3604651162790695; ""star_packaging"": 4.686046511627907; ""star_texture"": 4.578313253012048; ""star_value_for_money"": 4.337209302325581",70,22,16,48,517,299000
Secretkey,Starting Treatment Aura Mist,70978,30,Rp 189.000,,https://www.sociolla.com/face-mist/24158-starting-treatment-aura-mist,2023-09-15T04:21:10.615Z,Face Mist,Skincare; Moisturizer; Face Mist,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.710526315789474,57,"""star_effectiveness"": 4.5964912280701755; ""star_packaging"": 4.824561403508772; ""star_texture"": 4.824561403508772; ""star_value_for_money"": 4.5964912280701755",55,15,2,40,685,189000
Secretkey,Starting Treatment Cream,70976,50,Rp 285.000,,https://www.sociolla.com/face-cream-lotion/24156-starting-treatment-cream,2023-09-15T04:18:16.182Z,Face Cream,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.574675324675325,77,"""star_effectiveness"": 4.4935064935064934; ""star_packaging"": 4.7272727272727275; ""star_texture"": 4.714285714285714; ""star_value_for_money"": 4.363636363636363",74,15,5,57,526,285000
Secretkey,Snow White Cream,22242,30,Rp 199.000,,https://www.sociolla.com/face-cream-lotion/9772-snow-white-cream,2023-09-13T14:35:04.225Z,Face Cream,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.205808080808081,594,"""star_effectiveness"": 4.193602693602694; ""star_packaging"": 4.257575757575758; ""star_texture"": 4.262626262626263; ""star_value_for_money"": 4.109427609427609",524,228,85,281,920,199000
Senka,SENKA X Hello Kitty - Perfect Whip Collagen-in Facial Foam,106635,10,Rp 90.000,,https://www.sociolla.com/face-wash/78293-senka-x-hello-kitty-perfect-whip-collagen-in-facial-foam,2023-09-18T03:54:39.941Z,Face Wash,Skincare; Cleanser; Face Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.9375,4,"""star_effectiveness"": 4.75; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",4,0,0,4,51,90000
Senka,Senka - Perfect Whip White,25483,10,Rp 32.500 - Rp 57.000,"""100 gr"": 57000; ""50 gr"": 32500",https://www.sociolla.com/face-wash/9476-senka-perfect-whip-white,2023-08-02T10:25:12.172Z,Face Wash,Skincare; Cleanser; Face Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.580106453759148,3006,"""star_effectiveness"": 4.472721224218231; ""star_packaging"": 4.608117099135063; ""star_texture"": 4.685628742514969; ""star_value_for_money"": 4.553892215568863",2841,558,288,2160,3329,44750
Senka,Senka - Perfect Whip Fresh,25484,10,Rp 57.000,"""100 gr"": 57000",https://www.sociolla.com/face-wash/9477-senka-perfect-whip-fresh,2023-08-02T10:25:39.596Z,Face Wash,Skincare; Cleanser; Face Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.534055965559656,3252,"""star_effectiveness"": 4.427736777367774; ""star_packaging"": 4.551660516605166; ""star_texture"": 4.669434194341943; ""star_value_for_money"": 4.487392373923739",3042,581,365,2306,2371,57000
Senka,Perfect Whip Berry Bright,89714,10,Rp 35.500 - Rp 63.000,"""100gr"": 63000; ""50gr"": 35500",https://www.sociolla.com/face-wash/61372-perfect-whip-berry-bright,2022-08-31T07:10:47.291Z,Face Wash,Skincare; Cleanser; Face Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.7767857142857135,112,"""star_effectiveness"": 4.660714285714286; ""star_packaging"": 4.857142857142857; ""star_texture"": 4.892857142857143; ""star_value_for_money"": 4.696428571428571",108,22,4,86,517,49250
Senka,Senka Perfect Whip Soothing Wakame,106287,10,Rp 63.000,,https://www.sociolla.com/face-wash/77945-senka-perfect-whip-halal-beauty-soothing-wakame,2023-09-18T03:50:18.306Z,Face Wash,Skincare; Cleanser; Face Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.833333333333334,3,"""star_effectiveness"": 4.666666666666667; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.666666666666667",3,0,0,3,14,63000
Senka,Senka Perfect Whip Gentle Rose,106286,10,Rp 63.000,,https://www.sociolla.com/face-wash/77944-senka-perfect-whip-halal-beauty-gentle-rose,2023-09-18T03:49:27.212Z,Face Wash,Skincare; Cleanser; Face Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.9375,4,"""star_effectiveness"": 4.75; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",4,0,0,4,20,63000
Senka,Perfect Aqua White Mask Extra White,34977,0,Rp 36.500,"""25 ml"": 36500",https://www.sociolla.com/sheet-mask/12702-perfect-aqua-white-mask-extra-white,2022-09-14T09:47:25.438Z,Sheet Mask,Skincare; Face Mask; Sheet Mask,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.509433962264151,265,"""star_effectiveness"": 4.592452830188679; ""star_packaging"": 4.660377358490566; ""star_texture"": 4.532075471698113; ""star_value_for_money"": 4.252830188679245",257,73,13,179,328,36500
Senka,Perfect Gel Gentle Wash,76337,10,Rp 80.000,"""100 gr"": 80000",https://www.sociolla.com/cleansing-gel/47995-perfect-gel-gentle-wash,2023-08-02T10:26:06.417Z,Cleansing Gel,Skincare; Cleanser; Cleansing Gel,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.346456692913386,127,"""star_effectiveness"": 4.125984251968504; ""star_packaging"": 4.653543307086614; ""star_texture"": 4.3700787401574805; ""star_value_for_money"": 4.2362204724409445",108,33,30,64,471,80000
Senka,Senka Perfect White Clay,19585,10,Rp 63.000,,https://www.sociolla.com/face-wash/9070-senka-perfect-white-clay,2023-08-02T10:24:21.705Z,Face Wash,Skincare; Cleanser; Face Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.52890306122449,3920,"""star_effectiveness"": 4.426785714285714; ""star_packaging"": 4.577551020408163; ""star_texture"": 4.651785714285714; ""star_value_for_money"": 4.459438775510204",3649,781,451,2688,3151,63000
Senka,Perfect Whip Acne Care,71817,10,Rp 80.000,"""100 gr"": 80000",https://www.sociolla.com/face-wash/24997-perfect-whip-acne-care,2023-08-02T10:23:25.056Z,Face Wash,Skincare; Cleanser; Face Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.5751087227714455,1273,"""star_effectiveness"": 4.453616352201258; ""star_packaging"": 4.683424980361351; ""star_texture"": 4.674783974862529; ""star_value_for_money"": 4.4886095836606446",1165,233,134,906,3855,80000
Sensatiabotanicals,Lemongrass and Mandarin Body Butter,26338,20,Rp 140.000,,https://www.sociolla.com/body-butter-cream/11083-lemongrass-and-mandarin-body-butter,,Body Care,Bath & Body; Body Care; Body Butter & Cream,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.239795918367347,49,"""star_effectiveness"": 4.285714285714286; ""star_packaging"": 4.387755102040816; ""star_texture"": 4.36734693877551; ""star_value_for_money"": 3.9183673469387754",42,15,9,25,341,140000
Sensatiabotanicals,Neroli Blossom Facial Toner - 120 ml,11786,30,Rp 160.000,,https://www.sociolla.com/toner/13019-neroli-blossom-facial-toner-120-ml,,Toner,Skincare; Treatment; Toner,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.401162790697676,43,"""star_effectiveness"": 4.209302325581396; ""star_packaging"": 4.627906976744186; ""star_texture"": 4.604651162790698; ""star_value_for_money"": 4.162790697674419",42,17,4,22,205,160000
Sensatiabotanicals,Sandalwood Dream Facial C-Serum,34005,30,Rp 180.000,,https://www.sociolla.com/face-serum/11117-sandalwood-dream-facial-c-serum,,Face Serum,Skincare; Treatment; Face Serum,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.441011235955056,89,"""star_effectiveness"": 4.258426966292135; ""star_packaging"": 4.651685393258427; ""star_texture"": 4.50561797752809; ""star_value_for_money"": 4.348314606741573",80,21,8,60,220,180000
Sensatiabotanicals,Aloe Vera Botanical Gel,25106,20,Rp 100.000,,https://www.sociolla.com/face-gel/11128-aloe-vera-botanical-gel,,Face Gel,Skincare; Moisturizer; Face Gel,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.467391304347826,92,"""star_effectiveness"": 4.369565217391305; ""star_packaging"": 4.608695652173913; ""star_texture"": 4.445652173913044; ""star_value_for_money"": 4.445652173913044",83,28,8,56,174,100000
Sensatiabotanicals,Sandalwood Dream Facial Toner,68620,30,Rp 160.000,,https://www.sociolla.com/toner/11105-sandalwood-dream-facial-toner,,Toner,Skincare; Treatment; Toner,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.563636363636364,55,"""star_effectiveness"": 4.381818181818182; ""star_packaging"": 4.763636363636364; ""star_texture"": 4.7272727272727275; ""star_value_for_money"": 4.381818181818182",50,16,4,35,209,160000
Sensatiabotanicals,Seastem Marine Essence,63334,60,Rp 300.000,,https://www.sociolla.com/essence/16009-seastem-marine-essence,,Essence,Skincare; Treatment; Essence,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.759740259740259,22,"""star_effectiveness"": 4.7727272727272725; ""star_packaging"": 4.7727272727272725; ""star_texture"": 4.857142857142857; ""star_value_for_money"": 4.636363636363637",21,3,0,19,236,300000
Sensatiabotanicals,Cleopatra's Rose Facial C-Serum - 60 ml,35138,30,Rp 180.000,,https://www.sociolla.com/default-category/13021-cleopatras-rose-facial-c-serum-60-ml,,Face Serum,Skincare; Treatment; Face Serum,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.438679245283019,53,"""star_effectiveness"": 4.226415094339623; ""star_packaging"": 4.584905660377358; ""star_texture"": 4.490566037735849; ""star_value_for_money"": 4.452830188679245",47,10,8,35,299,180000
Sensatiabotanicals,Seastem Marine Eye Concentrate,83809,50,Rp 250.000,,https://www.sociolla.com/eye-cream/55467-seastem-marine-eye-concentrate,2023-06-06T06:42:19.845Z,Eye Cream,Skincare; Eye Care; Eye Cream,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.75,4,"""star_effectiveness"": 4.75; ""star_packaging"": 5; ""star_texture"": 4.75; ""star_value_for_money"": 4.5",4,1,0,3,99,250000
Sensatiabotanicals,Baby Soothing Body Oil,95452,40,Rp 200.000,,https://www.sociolla.com/body-oil/67110-baby-soothing-body-oil,2023-03-28T04:05:44.719Z,Body Care,Body Oil; Bath & Body; Body Care,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,1,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",1,0,0,1,6,200000
Sensatiabotanicals,Wild Honey Facial Mask,11792,20,Rp 120.000,,https://www.sociolla.com/clay-mask/11126-wild-honey-facial-mask,,Wash Off Mask,Skincare; Face Mask; Wash off Mask,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.494736842105263,95,"""star_effectiveness"": 4.410526315789474; ""star_packaging"": 4.536842105263158; ""star_texture"": 4.652631578947369; ""star_value_for_money"": 4.378947368421053",82,27,11,57,515,120000
Sensatiabotanicals,Unscented Sensitive Facial Scrub,70401,20,Rp 120.000,,https://www.sociolla.com/scrub-exfoliator/23590-unscented-sensitive-facial-scrub,2023-04-06T04:16:23.736Z,Scrub  Exfoliator,Skincare; Treatment; Scrub & Exfoliator,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.552631578947368,19,"""star_effectiveness"": 4.631578947368421; ""star_packaging"": 4.578947368421052; ""star_texture"": 4.526315789473684; ""star_value_for_money"": 4.473684210526316",15,5,2,12,192,120000
Sensatiabotanicals,Tea Tree & Lemon Facial Mask,64004,20,Rp 120.000,,https://www.sociolla.com/clay-mask/16961-tea-tree-and-lemon-facial-mask,,Clay Mask,Skincare; Mask; Clay Mask,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.423076923076923,13,"""star_effectiveness"": 4.153846153846154; ""star_packaging"": 4.846153846153846; ""star_texture"": 4.538461538461538; ""star_value_for_money"": 4.153846153846154",12,3,3,7,318,120000
Sensatiabotanicals,Hydrating Body Wash,25117,40,Rp 240.000,,https://www.sociolla.com/body-wash/42458-hydrating-body-wash,2022-07-06T04:36:15.789Z,Body Care,Bath & Body; Body Cleanser; Body Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.613636363636364,11,"""star_effectiveness"": 4.636363636363637; ""star_packaging"": 4.909090909090909; ""star_texture"": 4.818181818181818; ""star_value_for_money"": 4.090909090909091",9,3,2,6,154,240000
Sensatiabotanicals,Unscented Sensitive Facial C-Serum,34006,30,Rp 180.000,,https://www.sociolla.com/face-serum/11118-unscented-sensitive-facial-c-serum,,Face Serum,Skincare; Treatment; Face Serum,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.475694444444445,72,"""star_effectiveness"": 4.263888888888889; ""star_packaging"": 4.708333333333333; ""star_texture"": 4.541666666666667; ""star_value_for_money"": 4.388888888888889",64,12,10,50,252,180000
Sensatiabotanicals,Hydrating Pomegranate Cleansing Water,35725,50,Rp 120.000 - Rp 250.000,,https://www.sociolla.com/micellar-water/13937-hydrating-pomegranate-cleansing-water,2022-07-06T04:45:56.503Z,Micellar Water,Skincare; Cleanser; Micellar Water,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.481481481481482,27,"""star_effectiveness"": 4.481481481481482; ""star_packaging"": 4.851851851851852; ""star_texture"": 4.333333333333333; ""star_value_for_money"": 4.2592592592592595",23,10,3,14,235,185000
Sensatiabotanicals,Cleopatra's Rose Facial Mask,70402,20,Rp 120.000,,https://www.sociolla.com/clay-mask/23591-cleopatras-rose-facial-mask,2023-05-08T10:40:07.002Z,Clay Mask,Skincare; Face Mask; Clay Mask,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.708333333333334,12,"""star_effectiveness"": 4.666666666666667; ""star_packaging"": 4.75; ""star_texture"": 4.916666666666667; ""star_value_for_money"": 4.5",12,4,0,8,139,120000
Sensatiabotanicals,Neroli Blossom Facial C-Serum,34004,30,Rp 180.000,,https://www.sociolla.com/face-serum/11116-neroli-blossom-facial-c-serum,,Face Serum,Skincare; Treatment; Face Serum,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.494897959183673,49,"""star_effectiveness"": 4.469387755102041; ""star_packaging"": 4.591836734693878; ""star_texture"": 4.551020408163265; ""star_value_for_money"": 4.36734693877551",47,11,6,32,163,180000
Sensatiabotanicals,Petal & Rind Hand Wash,70721,40,Rp 240.000,,https://www.sociolla.com/hand-wash/23901-petal-and-rind-hand-wash,,Hand Wash,Bath & Body; Body Cleanser; Hand Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.6875,4,"""star_effectiveness"": 4.75; ""star_packaging"": 4.75; ""star_texture"": 4.75; ""star_value_for_money"": 4.5",4,0,0,4,39,240000
Sensatiabotanicals,Unscented Sensitive Facial Mask,70404,20,Rp 120.000,,https://www.sociolla.com/clay-mask/23593-unscented-sensitive-facial-mask,,Clay Mask,Skincare; Mask; Clay Mask,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.5,7,"""star_effectiveness"": 4.428571428571429; ""star_packaging"": 4.857142857142857; ""star_texture"": 4.428571428571429; ""star_value_for_money"": 4.285714285714286",6,1,1,5,57,120000
Sensatiabotanicals,Tropical Wildflower Sea Salt Scrub,36634,40,Rp 240.000,,https://www.sociolla.com/body-scrub-exfoliants/15096-tropical-wildflower-sea-salt-scrub,2023-06-06T07:08:47.123Z,Body Care,Bath & Body; Body Scrub & Exfoliants; Body Cleanser,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.892857142857143,7,"""star_effectiveness"": 5; ""star_packaging"": 4.714285714285714; ""star_texture"": 5; ""star_value_for_money"": 4.857142857142857",7,1,0,6,189,240000
